atmid,deposit,withdraw,day
atm35000194,5100,3780,Wednesday
atm35000195,4695,4970,Wednesday
atm35000196,5810,4780,Wednesday
atm35000197,6595,3415,Wednesday
atm35000198,2935,5830,Wednesday
atm35000199,4160,5305,Wednesday
atm35000200,4710,5240,Wednesday
atm35000201,3795,5125,Wednesday
atm35000202,3080,5725,Wednesday
atm35000203,5745,6145,Wednesday
atm35000204,5230,4860,Wednesday
atm35000205,5485,5305,Wednesday
atm35000206,4650,4550,Wednesday
atm35000207,5770,5475,Wednesday
atm35000208,4005,5100,Wednesday
atm35000209,2820,4065,Wednesday
atm35000210,3095,3665,Wednesday
atm35000211,5775,7605,Wednesday
atm35000212,3965,6065,Wednesday
atm35000213,4975,5380,Wednesday
atm35000214,5680,5415,Wednesday
atm35000215,2530,6280,Wednesday
atm35000216,1820,4425,Wednesday
atm35000217,5105,4160,Wednesday
atm35000218,6600,3225,Wednesday
atm35000219,3330,5245,Wednesday
atm35000220,5535,3195,Wednesday
atm35000221,2450,5050,Wednesday
atm35000222,4985,4010,Wednesday
atm35000223,3725,4740,Wednesday
atm35000224,3000,4575,Wednesday
atm35000225,3770,4320,Wednesday
atm35000226,4570,3960,Wednesday
atm35000227,4230,4490,Wednesday
atm35000228,2310,5070,Wednesday
atm35000229,6190,6845,Wednesday
atm35000265,5710,4000,Wednesday
atm35000266,2300,6400,Wednesday
atm35000267,5215,6035,Wednesday
atm35000268,6320,3575,Wednesday
atm35000269,4940,4090,Wednesday
atm35000270,4600,5290,Wednesday
atm35000271,5390,3975,Wednesday
atm35000272,3950,6670,Wednesday
atm35000273,4815,3565,Wednesday
atm35000274,5535,5290,Wednesday
atm35000275,4850,5610,Wednesday
atm35000276,6145,2565,Wednesday
atm35000277,5980,4680,Wednesday
atm35000278,2525,6240,Wednesday
atm35000279,2410,4150,Wednesday
atm35000280,5385,4335,Wednesday
atm35000281,2800,3715,Wednesday
atm35000282,1535,6020,Wednesday
atm35000283,2655,5455,Wednesday
atm35000284,6270,4680,Wednesday
atm35000285,3965,4745,Wednesday
atm35000286,5765,4265,Wednesday
atm35000287,3670,4370,Wednesday
atm35000288,5820,3745,Wednesday
atm35000289,2910,5025,Wednesday
atm35000290,4650,4785,Wednesday
atm35000291,2315,5775,Wednesday
atm35000292,4300,3150,Wednesday
atm35000293,4660,6450,Wednesday
atm35000294,3400,3445,Wednesday
atm35000295,1400,5550,Wednesday
atm35000296,5565,5105,Wednesday
atm35000297,5665,5255,Wednesday
atm35000298,3075,3840,Wednesday
atm35000299,5545,5185,Wednesday
atm35000300,5290,4345,Wednesday
atm35000301,5240,6785,Wednesday
atm35000302,3855,5270,Wednesday
atm35000303,5060,4410,Wednesday
atm35000304,4890,6180,Wednesday
atm35000305,5320,4510,Wednesday
atm35000306,2780,5825,Wednesday
atm35000307,7105,6170,Wednesday
atm35000308,2905,6270,Wednesday
atm35000309,4575,7000,Wednesday
atm35000310,2715,5770,Wednesday
atm35000311,6820,6205,Wednesday
atm35000312,5335,4700,Wednesday
atm35000313,3135,4305,Wednesday
atm35000314,4715,6525,Wednesday
atm35000315,3805,6710,Wednesday
atm35000316,4550,6015,Wednesday
atm35000317,4945,5515,Wednesday
atm35000318,5125,5215,Wednesday
atm35000319,4315,5595,Wednesday
atm35000320,1810,3465,Wednesday
atm35000321,3535,3500,Wednesday
atm35000322,4700,4990,Wednesday
atm35000323,3795,3495,Wednesday
atm35000324,2455,3270,Wednesday
atm35000325,2565,5695,Wednesday
atm35000326,1730,5495,Wednesday
atm35000327,4240,4335,Wednesday
atm35000328,2945,5195,Wednesday
atm35000329,4280,5415,Wednesday
atm35000330,5435,3815,Wednesday
atm35000331,6350,4255,Wednesday
atm35000332,3195,6435,Wednesday
atm35000333,1900,5360,Wednesday
atm35000334,2105,5695,Wednesday
atm35000335,2205,3470,Wednesday
atm35000336,4635,5935,Wednesday
atm35000337,2645,6075,Wednesday
atm35000338,6010,6085,Wednesday
atm35000339,3960,5645,Wednesday
atm35000340,2430,5815,Wednesday
atm35000341,4215,3790,Wednesday
atm35000342,3610,5355,Wednesday
atm35000343,1965,3770,Wednesday
atm35000344,7435,5840,Wednesday
atm35000345,2965,3855,Wednesday
atm35000346,2570,2745,Wednesday
atm35000347,4340,3670,Wednesday
atm35000348,5990,3210,Wednesday
atm35000349,2495,3380,Wednesday
atm35000350,2605,4015,Wednesday
atm35000351,5025,5005,Wednesday
atm35000352,6170,3835,Wednesday
atm35000353,1575,5915,Wednesday
atm35000354,7200,3455,Wednesday
atm35000355,3520,3390,Wednesday
atm35000356,4455,4640,Wednesday
atm35000357,6450,5065,Wednesday
atm35000358,2795,3015,Wednesday
atm0,0,0,Wednesday
atm350001,4070,3660,Wednesday
atm350002,2565,4920,Wednesday
atm350003,2450,2865,Wednesday
atm350004,5405,4830,Wednesday
atm350005,5915,7755,Wednesday
atm350006,4785,4585,Wednesday
atm350007,4790,2815,Wednesday
atm350008,2030,4520,Wednesday
atm350009,5670,5435,Wednesday
atm3500010,3910,5170,Wednesday
atm3500011,7130,3095,Wednesday
atm3500012,3060,3475,Wednesday
atm3500013,6010,6600,Wednesday
atm3500014,2640,3730,Wednesday
atm3500015,4030,4235,Wednesday
atm3500016,3460,3425,Wednesday
atm3500017,2200,4055,Wednesday
atm3500018,5760,4170,Wednesday
atm3500019,4180,4915,Wednesday
atm3500020,6970,3690,Wednesday
atm3500021,2175,5850,Wednesday
atm3500022,5160,3635,Wednesday
atm3500023,3500,5580,Wednesday
atm3500024,3410,3230,Wednesday
atm3500025,3830,5210,Wednesday
atm3500026,2785,5040,Wednesday
atm3500027,4195,4110,Wednesday
atm3500028,4225,5135,Wednesday
atm3500029,4290,5140,Wednesday
atm3500030,2570,6030,Wednesday
atm3500031,3125,4300,Wednesday
atm3500032,5255,6725,Wednesday
atm3500033,2300,4275,Wednesday
atm3500034,4675,4530,Wednesday
atm3500035,3160,4100,Wednesday
atm3500062,6345,5710,Wednesday
atm3500063,2190,6050,Wednesday
atm3500064,6265,5640,Wednesday
atm3500065,4135,3760,Wednesday
atm35000230,5275,5850,Wednesday
atm35000231,2385,3585,Wednesday
atm35000232,2575,4635,Wednesday
atm35000233,5455,6550,Wednesday
atm35000234,4545,4970,Wednesday
atm35000235,3575,3640,Wednesday
atm35000236,7560,3610,Wednesday
atm35000237,3220,4820,Wednesday
atm35000238,5690,3605,Wednesday
atm35000239,5365,3075,Wednesday
atm35000240,2970,5835,Wednesday
atm35000241,2015,6545,Wednesday
atm35000242,4180,6735,Wednesday
atm35000243,2285,5945,Wednesday
atm35000244,4230,5000,Wednesday
atm35000245,3040,5645,Wednesday
atm35000246,3550,3680,Wednesday
atm35000247,4075,4860,Wednesday
atm35000248,1780,5545,Wednesday
atm35000249,5305,5275,Wednesday
atm35000250,5180,3625,Wednesday
atm35000251,3175,4305,Wednesday
atm35000252,6480,5385,Wednesday
atm35000253,6245,5880,Wednesday
atm35000254,3675,5375,Wednesday
atm35000255,2720,4670,Wednesday
atm35000256,4110,4065,Wednesday
atm35000257,2160,2810,Wednesday
atm35000258,2525,4670,Wednesday
atm35000259,5330,5540,Wednesday
atm35000260,5925,5555,Wednesday
atm35000261,5195,3985,Wednesday
atm35000262,3160,4545,Wednesday
atm35000263,5700,3540,Wednesday
atm35000264,1990,5050,Wednesday
atm3500036,5980,4650,Wednesday
atm3500037,4175,5035,Wednesday
atm3500038,2080,5400,Wednesday
atm3500039,2015,5035,Wednesday
atm3500040,4060,5390,Wednesday
atm3500041,2385,4680,Wednesday
atm3500042,3225,2710,Wednesday
atm3500043,3410,6120,Wednesday
atm3500044,5450,4445,Wednesday
atm3500045,5305,4680,Wednesday
atm3500046,4395,5065,Wednesday
atm3500047,2255,4330,Wednesday
atm3500048,3740,4570,Wednesday
atm3500049,2340,5005,Wednesday
atm3500050,2470,5880,Wednesday
atm3500051,7225,5930,Wednesday
atm3500052,2410,4630,Wednesday
atm3500053,3760,5025,Wednesday
atm3500054,2840,3655,Wednesday
atm3500055,4740,4435,Wednesday
atm3500056,4540,5690,Wednesday
atm3500057,4785,3735,Wednesday
atm3500058,5435,3585,Wednesday
atm3500059,6240,6430,Wednesday
atm3500060,3270,6195,Wednesday
atm3500061,6585,5075,Wednesday
atm3500066,5080,4210,Wednesday
atm3500067,5575,5290,Wednesday
atm3500068,2315,5430,Wednesday
atm3500069,3265,4390,Wednesday
atm3500070,2375,4545,Wednesday
atm3500071,6295,2740,Wednesday
atm3500072,2750,2820,Wednesday
atm3500073,4695,5315,Wednesday
atm3500074,4845,3575,Wednesday
atm3500075,3795,5445,Wednesday
atm3500076,2925,5150,Wednesday
atm3500077,4750,6435,Wednesday
atm3500078,6865,4415,Wednesday
atm3500079,4740,4745,Wednesday
atm3500080,3160,3795,Wednesday
atm3500081,4060,5490,Wednesday
atm3500082,3400,3940,Wednesday
atm3500083,6570,6175,Wednesday
atm3500084,5785,3090,Wednesday
atm3500085,2970,3350,Wednesday
atm3500086,6285,4705,Wednesday
atm3500087,4995,4690,Wednesday
atm3500088,3630,4475,Wednesday
atm3500089,3965,5710,Wednesday
atm3500090,3770,4410,Wednesday
atm3500091,2885,4565,Wednesday
atm3500092,1865,6175,Wednesday
atm3500093,2105,3990,Wednesday
atm3500094,2255,3730,Wednesday
atm3500095,5565,2540,Wednesday
atm3500096,3550,5475,Wednesday
atm3500097,1920,4915,Wednesday
atm3500098,5970,6300,Wednesday
atm3500099,5810,6155,Wednesday
atm35000100,6720,3840,Wednesday
atm35000101,3885,5860,Wednesday
atm35000102,4630,3275,Wednesday
atm35000103,4915,3560,Wednesday
atm35000104,4705,6835,Wednesday
atm35000105,3265,3030,Wednesday
atm35000106,5495,3435,Wednesday
atm35000107,3150,6290,Wednesday
atm35000108,2020,5030,Wednesday
atm35000109,3305,4425,Wednesday
atm35000110,2690,7080,Wednesday
atm35000111,5855,7545,Wednesday
atm35000112,5795,3750,Wednesday
atm35000113,5770,4375,Wednesday
atm35000114,4645,4755,Wednesday
atm35000115,5665,3725,Wednesday
atm35000116,3110,3345,Wednesday
atm35000117,2725,5050,Wednesday
atm35000118,5130,3890,Wednesday
atm35000119,5650,3245,Wednesday
atm35000120,4150,6090,Wednesday
atm35000121,4610,3395,Wednesday
atm35000122,4900,3835,Wednesday
atm35000123,4915,3825,Wednesday
atm35000124,5595,5190,Wednesday
atm35000125,6330,4765,Wednesday
atm35000126,2795,2665,Wednesday
atm35000127,6380,4015,Wednesday
atm35000128,3070,3265,Wednesday
atm35000129,5480,3580,Wednesday
atm35000130,4980,6265,Wednesday
atm35000131,5185,4685,Wednesday
atm35000132,1855,6350,Wednesday
atm35000133,3340,4095,Wednesday
atm35000134,4480,4800,Wednesday
atm35000135,2145,4525,Wednesday
atm35000136,5125,3290,Wednesday
atm35000137,6045,5420,Wednesday
atm35000138,2225,3990,Wednesday
atm35000139,4270,6560,Wednesday
atm35000140,2770,3330,Wednesday
atm35000141,4650,5435,Wednesday
atm35000142,6990,5510,Wednesday
atm35000143,3975,5145,Wednesday
atm35000144,3815,3990,Wednesday
atm35000145,5635,3755,Wednesday
atm35000146,6150,4865,Wednesday
atm35000147,6590,5290,Wednesday
atm35000148,3540,5470,Wednesday
atm35000149,1965,4145,Wednesday
atm35000150,2665,6385,Wednesday
atm35000151,5195,6765,Wednesday
atm35000152,1780,5410,Wednesday
atm35000153,6910,5130,Wednesday
atm35000154,3480,4855,Wednesday
atm35000155,3945,4630,Wednesday
atm35000156,3940,3265,Wednesday
atm35000157,6920,4600,Wednesday
atm35000158,2755,3280,Wednesday
atm35000159,6155,3285,Wednesday
atm35000160,3825,3965,Wednesday
atm35000161,4475,5330,Wednesday
atm35000162,3935,3305,Wednesday
atm35000163,3540,4515,Wednesday
atm35000164,4340,6705,Wednesday
atm35000165,5585,6230,Wednesday
atm35000166,3955,7015,Wednesday
atm35000167,6050,5785,Wednesday
atm35000168,3700,6715,Wednesday
atm35000169,5830,6160,Wednesday
atm35000170,4245,7080,Wednesday
atm35000171,4840,4065,Wednesday
atm35000172,5090,5565,Wednesday
atm35000173,3840,6050,Wednesday
atm35000174,5440,5420,Wednesday
atm35000175,3875,4670,Wednesday
atm35000176,3575,5135,Wednesday
atm35000177,3785,5160,Wednesday
atm35000178,2580,3750,Wednesday
atm35000179,3525,6805,Wednesday
atm35000180,1870,6785,Wednesday
atm35000181,5790,4150,Wednesday
atm35000182,4110,4060,Wednesday
atm35000183,4815,3440,Wednesday
atm35000184,3430,6325,Wednesday
atm35000185,1765,3520,Wednesday
atm35000186,6130,5115,Wednesday
atm35000187,3425,3160,Wednesday
atm35000188,7720,2925,Wednesday
atm35000189,1400,6185,Wednesday
atm35000190,6075,5190,Wednesday
atm35000191,3865,5180,Wednesday
atm35000192,5610,4480,Wednesday
atm35000193,2815,5320,Wednesday
atm35000194,6900,6120,Wednesday
atm35000195,2240,4365,Wednesday
atm35000196,2830,5290,Wednesday
atm35000197,5945,4455,Wednesday
atm35000198,2310,4870,Wednesday
atm35000199,2440,5955,Wednesday
atm35000200,4670,2915,Wednesday
atm35000201,3455,5835,Wednesday
atm35000202,6345,3180,Wednesday
atm35000203,4650,6285,Wednesday
atm35000204,5985,4500,Wednesday
atm35000205,5515,4975,Wednesday
atm35000206,6770,4710,Wednesday
atm35000207,3680,6160,Wednesday
atm35000208,3605,4010,Wednesday
atm35000209,2365,5415,Wednesday
atm35000210,7570,5085,Wednesday
atm35000211,5940,5610,Wednesday
atm35000212,5885,4855,Wednesday
atm35000213,2640,6110,Wednesday
atm35000214,2535,5090,Wednesday
atm35000215,1980,6345,Wednesday
atm35000216,5070,3745,Wednesday
atm35000217,6010,5445,Wednesday
atm35000218,5585,5070,Wednesday
atm35000219,5785,3395,Wednesday
atm35000220,6045,5385,Wednesday
atm35000221,3360,4510,Wednesday
atm35000222,2770,3840,Wednesday
atm35000223,6850,3070,Wednesday
atm35000224,2815,4355,Wednesday
atm35000225,4065,5695,Wednesday
atm35000226,4255,5710,Wednesday
atm35000227,6785,6340,Wednesday
atm35000228,6205,5135,Wednesday
atm35000229,5220,4165,Wednesday
atm35000265,7140,2790,Wednesday
atm35000266,1310,5060,Wednesday
atm35000267,2380,5765,Wednesday
atm35000268,4300,4595,Wednesday
atm35000269,4100,3835,Wednesday
atm35000270,1610,5135,Wednesday
atm35000271,2160,2860,Wednesday
atm35000272,5395,3970,Wednesday
atm35000273,4315,3260,Wednesday
atm35000274,5180,5135,Wednesday
atm35000275,4440,6175,Wednesday
atm35000276,4085,5305,Wednesday
atm35000277,4330,5610,Wednesday
atm35000278,3940,5915,Wednesday
atm35000279,5890,4820,Wednesday
atm35000280,2915,3680,Wednesday
atm35000281,4250,3715,Wednesday
atm35000282,4570,5595,Wednesday
atm35000283,2635,3735,Wednesday
atm35000284,3430,3370,Wednesday
atm35000285,3660,3685,Wednesday
atm35000286,2235,4585,Wednesday
atm35000287,3500,6210,Wednesday
atm35000288,4250,4440,Wednesday
atm35000289,3110,4550,Wednesday
atm35000290,5150,4375,Wednesday
atm35000291,3075,5530,Wednesday
atm35000292,5790,5070,Wednesday
atm35000293,2690,5025,Wednesday
atm35000294,5250,4640,Wednesday
atm35000295,5660,5035,Wednesday
atm35000296,4115,4000,Wednesday
atm35000297,3455,6225,Wednesday
atm35000298,4295,4250,Wednesday
atm35000299,2645,5400,Wednesday
atm35000300,4665,4495,Wednesday
atm35000301,5300,5960,Wednesday
atm35000302,3015,6125,Wednesday
atm35000303,4600,3365,Wednesday
atm35000304,2125,5395,Wednesday
atm35000305,5430,5685,Wednesday
atm35000306,4735,5290,Wednesday
atm35000307,4970,4735,Wednesday
atm35000308,3350,5165,Wednesday
atm35000309,3770,3205,Wednesday
atm35000310,4635,2540,Wednesday
atm35000311,4545,5325,Wednesday
atm35000312,5885,5450,Wednesday
atm35000313,4595,2715,Wednesday
atm35000314,4365,6850,Wednesday
atm35000315,4840,4780,Wednesday
atm35000316,2015,3590,Wednesday
atm35000317,3505,5030,Wednesday
atm35000318,2485,3940,Wednesday
atm35000319,4110,6090,Wednesday
atm35000320,5445,5895,Wednesday
atm35000321,6210,5010,Wednesday
atm35000322,4665,6575,Wednesday
atm35000323,2830,4185,Wednesday
atm35000324,3425,5625,Wednesday
atm35000325,2430,6160,Wednesday
atm35000326,4805,2995,Wednesday
atm35000327,4815,4375,Wednesday
atm35000328,3275,4170,Wednesday
atm35000329,5565,4435,Wednesday
atm35000330,5480,6645,Wednesday
atm35000331,4280,6485,Wednesday
atm35000332,3130,4460,Wednesday
atm35000333,4165,6550,Wednesday
atm35000334,6170,5355,Wednesday
atm35000335,2755,4795,Wednesday
atm35000336,7010,4485,Wednesday
atm35000337,2890,4225,Wednesday
atm35000338,3720,6285,Wednesday
atm35000339,5755,5290,Wednesday
atm35000340,4235,6370,Wednesday
atm35000341,4795,7370,Wednesday
atm35000342,7635,4580,Wednesday
atm35000343,1620,3720,Wednesday
atm35000344,5360,7020,Wednesday
atm35000345,5040,5860,Wednesday
atm35000346,2380,2960,Wednesday
atm35000347,2590,4855,Wednesday
atm35000348,4240,3930,Wednesday
atm35000349,5595,4450,Wednesday
atm35000350,1665,4235,Wednesday
atm35000351,5035,3200,Wednesday
atm35000352,3225,5750,Wednesday
atm35000353,4140,5670,Wednesday
atm35000354,4905,5715,Wednesday
atm35000355,5705,6460,Wednesday
atm35000356,5965,6515,Wednesday
atm35000357,7010,7145,Wednesday
atm35000358,4540,6310,Wednesday
atm0,0,0,Thursday
atm350001,230,795,Thursday
atm350002,225,810,Thursday
atm350003,0,35,Thursday
atm350004,475,1330,Thursday
atm350005,310,485,Thursday
atm350006,225,775,Thursday
atm350007,110,1345,Thursday
atm350008,1005,735,Thursday
atm350009,50,535,Thursday
atm3500010,5245,5050,Thursday
atm3500011,985,1030,Thursday
atm3500012,155,75,Thursday
atm3500013,30,1360,Thursday
atm3500014,600,1030,Thursday
atm3500015,225,0,Thursday
atm3500016,630,1120,Thursday
atm3500017,580,1185,Thursday
atm3500018,985,680,Thursday
atm3500019,755,0,Thursday
atm3500020,495,350,Thursday
atm3500021,905,330,Thursday
atm3500022,585,1020,Thursday
atm3500023,470,685,Thursday
atm3500024,260,1060,Thursday
atm3500025,555,975,Thursday
atm3500026,655,1415,Thursday
atm3500027,595,295,Thursday
atm3500028,420,615,Thursday
atm3500029,1265,975,Thursday
atm3500030,100,500,Thursday
atm3500031,535,710,Thursday
atm3500032,940,560,Thursday
atm3500033,1110,300,Thursday
atm3500034,1065,420,Thursday
atm3500035,0,250,Thursday
atm3500062,1455,1285,Thursday
atm3500063,725,1225,Thursday
atm3500064,885,30,Thursday
atm3500065,100,680,Thursday
atm35000230,530,475,Thursday
atm35000231,60,490,Thursday
atm35000232,860,0,Thursday
atm35000233,120,930,Thursday
atm35000234,820,935,Thursday
atm35000235,25,245,Thursday
atm35000236,1160,105,Thursday
atm35000237,1225,1005,Thursday
atm35000238,750,925,Thursday
atm35000239,15,440,Thursday
atm35000240,15,635,Thursday
atm35000241,375,1285,Thursday
atm35000242,1440,1120,Thursday
atm35000243,960,630,Thursday
atm35000244,0,1390,Thursday
atm35000245,1600,25,Thursday
atm35000246,0,720,Thursday
atm35000247,1200,30,Thursday
atm35000248,370,115,Thursday
atm35000249,935,155,Thursday
atm35000250,185,565,Thursday
atm35000251,1445,10,Thursday
atm35000252,180,1020,Thursday
atm35000253,655,575,Thursday
atm35000254,645,655,Thursday
atm35000255,1250,925,Thursday
atm35000256,870,255,Thursday
atm35000257,50,245,Thursday
atm35000258,895,885,Thursday
atm35000259,300,480,Thursday
atm35000260,1005,315,Thursday
atm35000261,150,965,Thursday
atm35000262,675,905,Thursday
atm35000263,950,960,Thursday
atm35000264,0,250,Thursday
atm3500036,535,70,Thursday
atm3500037,455,1065,Thursday
atm3500038,1320,690,Thursday
atm3500039,200,1410,Thursday
atm3500040,870,360,Thursday
atm3500041,40,260,Thursday
atm3500042,670,465,Thursday
atm3500043,0,120,Thursday
atm3500044,200,505,Thursday
atm3500045,425,925,Thursday
atm3500046,1725,1290,Thursday
atm3500047,1145,1375,Thursday
atm3500048,1005,325,Thursday
atm3500049,815,1385,Thursday
atm3500050,330,700,Thursday
atm3500051,500,40,Thursday
atm3500052,690,700,Thursday
atm3500053,1070,960,Thursday
atm3500054,1425,975,Thursday
atm3500055,1675,40,Thursday
atm3500056,5600,6730,Thursday
atm3500057,530,935,Thursday
atm3500058,695,940,Thursday
atm3500059,815,5,Thursday
atm3500060,1050,720,Thursday
atm3500061,0,460,Thursday
atm3500066,1105,495,Thursday
atm3500067,115,240,Thursday
atm3500068,1330,200,Thursday
atm3500069,635,320,Thursday
atm3500070,85,375,Thursday
atm3500071,840,835,Thursday
atm3500072,1515,1185,Thursday
atm3500073,200,220,Thursday
atm3500074,305,225,Thursday
atm3500075,315,1070,Thursday
atm3500076,5305,6800,Thursday
atm3500077,920,245,Thursday
atm3500078,70,495,Thursday
atm3500079,605,1280,Thursday
atm3500080,965,755,Thursday
atm3500081,1620,610,Thursday
atm3500082,1600,670,Thursday
atm3500083,4720,5065,Thursday
atm3500084,230,120,Thursday
atm3500085,965,225,Thursday
atm3500086,395,1140,Thursday
atm3500087,5630,6585,Thursday
atm3500088,765,365,Thursday
atm3500089,1095,970,Thursday
atm3500090,415,400,Thursday
atm3500091,685,755,Thursday
atm3500092,500,705,Thursday
atm3500093,250,705,Thursday
atm3500094,710,0,Thursday
atm3500095,1375,720,Thursday
atm3500096,20,965,Thursday
atm3500097,955,410,Thursday
atm3500098,275,985,Thursday
atm3500099,5,960,Thursday
atm35000100,1140,1465,Thursday
atm35000101,180,1160,Thursday
atm35000102,0,200,Thursday
atm35000103,1130,260,Thursday
atm35000104,880,605,Thursday
atm35000105,795,685,Thursday
atm35000106,850,830,Thursday
atm35000107,450,935,Thursday
atm35000108,20,300,Thursday
atm35000109,545,540,Thursday
atm35000110,435,865,Thursday
atm35000111,0,1050,Thursday
atm35000112,375,855,Thursday
atm35000113,855,315,Thursday
atm35000114,850,840,Thursday
atm35000115,1270,360,Thursday
atm35000116,1225,1485,Thursday
atm35000117,1180,115,Thursday
atm35000118,120,390,Thursday
atm35000119,515,280,Thursday
atm35000120,395,70,Thursday
atm35000121,800,5,Thursday
atm35000122,575,335,Thursday
atm35000123,135,700,Thursday
atm35000124,5750,6315,Thursday
atm35000125,705,305,Thursday
atm35000126,1335,35,Thursday
atm35000127,460,825,Thursday
atm35000128,450,200,Thursday
atm35000129,0,1020,Thursday
atm35000130,700,655,Thursday
atm35000131,1320,480,Thursday
atm35000132,560,565,Thursday
atm35000133,915,510,Thursday
atm35000134,10,0,Thursday
